org_id	remap_id
From the Hip	15311
Light of Day	15312
The Buddy Holly Story	15314
Someone to Watch Over Me	15320
The Ipcress File	15321
On Any Sunday	15324
Bustin' Loose	15326
Rough Night in Jericho	15330
Under the Rainbow	15332
My Chauffeur	15333
Mr. Saturday Night	15337
The Hunger	15338
Burglar	15339
Cutter's Way	15340
Fled	15342
The Breaks	15344
Golden Earrings	15348
Eaten Alive	15358
Love Is a Many Splendored Thing	15362
Duel in the Sun	15365
Jane Eyre	15372
Night of the Comet	15374
Vanya on 42nd Street	15379
East-West	15384
Mystery Science Theater 3000: The Movie	15396
From Here to Eternity	15406
Agnes Browne	15408
Santitos	15416
Supernova	15439
The Wings of the Dove	15448
3 Ninjas - High Noon at Mega Mountain	15458
Feast of July	15471
Born To Defence	15475
M Butterfly	15479
Next Stop, Wonderland	15480
Pollyanna	15483
Police Academy 4 - Citizens on Patrol	15487
Some Mother's Son	15494
How To Be a Player	15536
Sunset Park	15548
Clay Pigeons	15553
Tex	15556
Better Than Chocolate	15558
So Dear to My Heart	15565
Hot Lead and Cold Feet	15571
Saludos Amigos	15573
Melody Time	15574
Barenaked in America	15575
Buddy Boy	15581
Greaser's Palace	15589
The Dark Half	15590
The Best Years of Our Lives	15591
All the King's Men	15595
A Place in the Sun	15598
Romeo Is Bleeding	15603
Sarafina!	15604
The Butcher Boy	15607
Slam	15611
Down in the Delta	15618
The Paper Chase	15620
A Great Day in Harlem	15625
The Puppet Masters	15631
Jimmy Hollywood	15634
Something Wicked This Way Comes	15635
The Grand Hotel	15636
Jonah Who Will Be 25 in the Year 2000	15646
The Wolf Man	15656
Pie in the Sky	15662
B. Monkey	15664
Whipped	15665
Body Parts	15674
The Specials	15677
Pork Chop Hill	15692
Saving Grace	15696
Secret of NIMH	15707
Telling You	15708
Turbo: A Power Rangers Movie	15712
Star Kid	15718
Man of the Year	15724
Kiss Me Guido	15729
Jeffrey	15741
Hanging Garden	15744
Bedrooms & Hallways	15750
It's In The Water	15756
Before the Rain	15768
Wide Awake	15771
Besieged	15776
Rent-A-Kid	15779
Maybe... Maybe Not	15782
An Affair of Love	15786
The King of Marvin Gardens	15790
Seven Days in May	15792
Trust	15793
Amityville - A New Generation	15798
Little Boy Blue	15799
Hav Plenty	15801
A Raisin in the Sun	15804
I Like It Like That	15810
Girl 6	15813
The Journey of August King	15816
Love in the Afternoon	15818
Grace of My Heart	15819
Fluke	15821
Wings	15823
Marty	15827
The Odessa File	15835
The Baby	15839
Hideaway	15841
Horror Express	15844
Kill Baby Kill	15849
The Addiction	15856
Temptress Moon	15858
Beefcake	15860
Wild Reeds	15866
Living in Oblivion	15871
The Crimson Pirate	15876
Land Before Time III, The: The Time of Great Giving	15886
The Crew	15888
Sesame Street Presents Follow That Bird	15900
Truth or Consequences, N.M.	15901
Telling Lies in America	15903
Tarzan and the Lost City	15906
Clean Slate	15913
Naked in New York	15914
Joe's Apartment	15917
Roustabout	15920
Dangerous Game	15926
Girls Town	15928
Graveyard Shift	15931
Chairman of the Board	15937
Anna Karenina	15942
The Reluctant Debutante	15944
Buck and the Preacher	15949
Return With Honor	15953
The Proposition	15956
The Mating Habits of the Earthbound Human	15964
Santa Fe Trail	15967
The Big Country	15971
Kim	15976
The Little Princess	15981
The Van	15988
Underworld	15998
Woman on Top	16000
Underground	16005
Only Angels Have Wings	16009
The Funeral	16013
The Lady Vanishes	16015
The Stepford Wives	16022
Macao	16028
The Idolmaker	16032
For Love or Money	16039
Star Maps	16041
The Celebration	16053
Ed's Next Move	16066
Benji the Hunted	16071
Blue Sky	16074
I Shot Andy Warhol	16075
Titanic	16080
Man Bites Dog	16084
The Hitch-Hiker	16091
Destiny Turns on the Radio	16100
Nightmares	16102
Love & a .45	16104
