org_id	remap_id
Blue in the Face	15434
Palmetto	15437
Heartburn	15441
Limbo	15442
The Third Miracle	15449
The Underneath	15457
The Good Mother	15458
Mrs. Parker and the Vicious Circle	15461
Knightriders	15462
The Trigger Effect	15467
Big Night	15469
The Believers	15470
I'm Not Rappaport	15471
Bliss	15476
Grand Illusion	15479
Madame Butterfly	15485
Artemisia	15489
Space Truckers	15498
Switchback	15500
The Great Race	15502
Get On the Bus	15508
Shadow Conspiracy	15510
Private Benjamin	15512
Dear God	15515
If Lucy Fell	15517
Meet Wally Sparks	15519
The War at Home	15522
A Simple Wish	15524
Hoodlum	15525
Caught Up	15528
Black Dog	15529
Repo Man	15530
Heart Condition	15540
Foolish	15544
Never Talk to Strangers	15550
Boiling Point	15553
Carnosaur 3: Primal Species	15555
Bad Company	15561
The Crew	15563
Turn It Up	15575
Cry, the Beloved Country	15581
Cops & Robbersons	15585
Georgia	15586
Chasers	15589
A Family Thing	15590
Fair Game	15591
The Little Princess	15594
Mo' Better Blues	15601
Amityville 1992 - It's About Time	15605
Amityville 3-D	15606
Amityville - A New Generation	15608
The Amityville Curse	15609
Defying Gravity	15616
Trees Lounge	15624
Threesome	15627
Country	15630
Bent	15631
The Treasure of the Sierra Madre	15634
The Gate	15639
Cronos	15643
Night on Earth	15647
Rollercoaster	15648
Angels & Insects	15650
Born To Defence	15653
The Specials	15657
Schizopolis	15672
The Tie That Binds	15673
Mystery Train	15693
Burglar	15699
Kika	15700
Autopsy	15704
Plenty	15712
Mephisto	15713
Kicked in the Head	15716
Bound for Glory	15721
Faces	15724
The Stepford Wives	15728
Antonia's Line	15734
Six Ways to Sunday	15738
Ten Benny	15743
Voyage to the Bottom of the Sea	15751
Needful Things	15754
Love Stinks	15755
The Draughtsman's Contract	15759
Full-Tilt Boogie	15761
American Pop	15764
Far Away, So Close	15768
Trigger Happy	15772
Gothic	15773
The Ring	15774
Class of Nuke 'Em High	15777
Wilde	15782
Jimmy Hollywood	15784
The Adventures of Elmo in Grouchland	15785
Isn't She Great	15790
The Gods Must Be Crazy 2	15796
Westworld	15800
Assassination	15806
Missing in Action	15809
The Alarmist	15810
Phat Beach	15813
The Curse of Frankenstein	15817
Shiloh	15819
Chairman of the Board	15824
Betrayed	15829
New Jersey Drive	15830
Stranger Than Paradise	15834
Jails, Hospitals, and Hip Hop	15836
The Stars Fell on Henrietta	15840
All Over Me	15842
Radioland Murders	15848
Fandango	15851
Stars & Bars	15852
Mona Lisa	15853
Mass Appeal	15855
Brighton Beach Memoirs	15857
From the Hip	15871
Light of Day	15872
The Buddy Holly Story	15874
Someone to Watch Over Me	15880
The Ipcress File	15881
On Any Sunday	15884
Bustin' Loose	15886
Rough Night in Jericho	15890
My Chauffeur	15892
The Hunger	15896
Fatal Instinct	15897
The Breaks	15898
Golden Earrings	15902
Eaten Alive	15912
Love Is a Many Splendored Thing	15916
Duel in the Sun	15918
Jane Eyre	15924
Slaughterhouse	15926
Vanya on 42nd Street	15930
East-West	15934
Mystery Science Theater 3000: The Movie	15946
From Here to Eternity	15956
The Velocity of Gary	15958
Agnes Browne	15961
Santitos	15968
The Wings of the Dove	15991
Saludos Amigos	16001
Detroit 9000	16002
Feast of July	16005
M Butterfly	16009
Next Stop, Wonderland	16010
Pollyanna	16013
The Young Poisoner's Handbook	16021
Sunset Park	16024
Tex	16028
Smilla's Sense of Snow	16030
Better Than Chocolate	16031
So Dear to My Heart	16038
Hot Lead and Cold Feet	16044
Melody Time	16046
Barenaked in America	16047
Buddy Boy	16053
The Best Years of Our Lives	16061
All the King's Men	16065
A Place in the Sun	16068
Romeo Is Bleeding	16073
The Butcher Boy	16074
Slam	16078
Down in the Delta	16084
Frankenstein Meets the Wolfman	16086
Broadway Damage	16092
The Paper Chase	16097
A Great Day in Harlem	16102
Something Wicked This Way Comes	16108
The Grand Hotel	16109
Jonah Who Will Be 25 in the Year 2000	16119
The Wolf Man	16129
Pie in the Sky	16134
Joe's Apartment	16136
Pork Chop Hill	16139
Saving Grace	16143
Teddy Bears' Picnic	16154
Telling You	16171
Star Kid	16175
Hustler White	16181
Man of the Year	16192
Kiss Me Guido	16197
Jeffrey	16209
Hanging Garden	16212
Bedrooms & Hallways	16218
It's In The Water	16224
Before the Rain	16236
Besieged	16239
Rent-A-Kid	16242
Maybe... Maybe Not	16245
An Affair of Love	16249
Saturn 3	16253
The King of Marvin Gardens	16254
Seven Days in May	16256
Trust	16257
Hav Plenty	16262
A Raisin in the Sun	16265
I Like It Like That	16271
The Journey of August King	16274
Love in the Afternoon	16276
Wings	16277
Marty	16281
The Odessa File	16289
The Baby	16293
Horror Express	16295
Kill Baby Kill	16300
Lawnmower Man 2: Jobe's War	16306
Temptress Moon	16310
Beefcake	16312
Wild Reeds	16318
Living in Oblivion	16323
The Crimson Pirate	16328
Sesame Street Presents Follow That Bird	16338
Truth or Consequences, N.M.	16339
Telling Lies in America	16341
Tarzan and the Lost City	16344
Rent-A-Cop	16351
Braddock - Missing in Action 3	16355
Shaft in Africa	16359
Shaft's Big Score	16365
Clean Slate	16367
Naked in New York	16368
Roustabout	16371
Dangerous Game	16377
Girls Town	16379
Bread and Chocolate	16383
Anna Karenina	16386
The Reluctant Debutante	16388
Buck and the Preacher	16393
Return With Honor	16397
The Proposition	16400
The Mating Habits of the Earthbound Human	16408
Santa Fe Trail	16411
Kim	16415
The Fiendish Plot of Dr. Fu Manchu	16420
Extremities	16422
The Van	16423
Underground	16432
Castle Freak	16436
Only Angels Have Wings	16439
The Lady Vanishes	16443
Desert Bloom	16450
A Dog of Flanders	16452
Macao	16462
The Idolmaker	16466
French Twist	16473
For Love or Money	16480
Whatever	16482
Star Maps	16489
The Celebration	16501
Ed's Next Move	16514
Benji the Hunted	16519
Blue Sky	16520
I Shot Andy Warhol	16521
Man Bites Dog	16526
The Hitch-Hiker	16533
Love & a .45	16542
